collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-07-17 01:19:02,A1100043,강동경희대학교병원,20260717011518,-2,,,17,2,144,Y,Y,Y,Y,Y,15
2026-07-17 01:19:02,A1100014,고려대학교의과대학부속구로병원,20260717011320,19,0,1,23,-1,104,Y,Y,Y,Y,Y,29
2026-07-17 01:19:02,A1100013,한양대학교병원,20260717011300,14,2,5,16,3,211,Y,Y,Y,Y,Y,20
2026-07-17 01:19:02,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260717011250,18,1,1,24,-2,182,Y,Y,Y,Y,Y,30
2026-07-17 01:19:02,A1100005,이화여자대학교의과대학부속목동병원,20260717011039,9,0,3,13,8,65,Y,Y,Y,Y,Y,19
2026-07-17 01:19:02,A1100017,서울대학교병원,20260717011443,-1,3,2,53,7,198,Y,Y,Y,Y,Y,24
2026-07-17 01:19:02,A1100035,서울특별시서울의료원,20260717011500,13,1,,10,2,84,Y,Y,Y,Y,Y,19
2026-07-17 01:19:02,A1100015,연세대학교의과대학강남세브란스병원,20260717011131,6,,,23,1,97,Y,Y,Y,Y,Y,21
2026-07-17 01:19:02,A1100010,삼성서울병원,20260717011208,-16,7,9,53,3,181,Y,Y,Y,Y,Y,52
2026-07-17 01:19:02,A1100028,성심의료재단강동성심병원,20260717011525,10,0,,11,3,168,Y,Y,Y,Y,Y,15
2026-07-17 01:19:02,A1100053,한국보훈복지의료공단중앙보훈병원,20260717011324,17,4,3,14,,163,Y,Y,Y,Y,Y,22
2026-07-17 01:19:02,A1120796,이화여자대학교의과대학부속서울병원,20260717011134,1,3,6,18,0,131,Y,Y,Y,Y,Y,14
2026-07-17 01:19:02,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260717011511,17,,,7,,49,Y,Y,Y,Y,Y,18
2026-07-17 01:19:02,A1100002,건국대학교병원,20260717011307,5,8,0,21,-1,141,Y,Y,Y,Y,Y,20
2026-07-17 01:19:02,A1100016,인제대학교상계백병원,20260717011115,9,0,2,13,-1,81,Y,Y,Y,Y,Y,16
2026-07-17 01:19:02,A1100048,노원을지대학교병원,20260717011102,11,7,8,11,4,216,Y,Y,Y,Y,Y,17
2026-07-17 01:19:02,A1100020,의료법인한전의료재단한일병원,20260717011504,14,,,7,,96,Y,Y,Y,Y,Y,21
2026-07-17 01:19:02,A1100001,경희대학교병원,20260717011516,10,,,16,0,135,Y,Y,Y,Y,Y,15
