collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-07-23 00:20:10,A1100043,강동경희대학교병원,20260723001519,7,,,17,0,135,Y,Y,Y,Y,Y,15
2026-07-23 00:20:10,A1100014,고려대학교의과대학부속구로병원,20260723001256,2,0,2,24,2,5,Y,Y,Y,Y,Y,29
2026-07-23 00:20:10,A1100013,한양대학교병원,20260723001259,11,1,2,16,2,135,Y,Y,Y,Y,Y,20
2026-07-23 00:20:10,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260723001318,5,0,1,25,0,22,Y,Y,Y,Y,Y,30
2026-07-23 00:20:10,A1100005,이화여자대학교의과대학부속목동병원,20260723001045,11,1,3,13,11,35,Y,Y,Y,Y,Y,19
2026-07-23 00:20:10,A1100017,서울대학교병원,20260723001506,-3,1,6,53,2,56,Y,Y,Y,Y,Y,24
2026-07-23 00:20:10,A1100035,서울특별시서울의료원,20260723001500,9,1,,10,2,90,Y,Y,Y,Y,Y,19
2026-07-23 00:20:10,A1100015,연세대학교의과대학강남세브란스병원,20260723001248,5,,,23,1,52,Y,Y,Y,Y,Y,21
2026-07-23 00:20:10,A1100010,삼성서울병원,20260723001458,-27,9,11,53,0,65,Y,Y,Y,Y,Y,52
2026-07-23 00:20:10,A1100028,성심의료재단강동성심병원,20260723001430,12,5,,13,3,79,Y,Y,Y,Y,Y,15
2026-07-23 00:20:10,A1100053,한국보훈복지의료공단중앙보훈병원,20260723001338,20,6,7,14,,109,Y,Y,Y,Y,Y,22
2026-07-23 00:20:10,A1120796,이화여자대학교의과대학부속서울병원,20260723001141,2,0,7,19,1,51,Y,Y,Y,Y,Y,14
2026-07-23 00:20:10,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260723001512,17,,,7,,26,Y,Y,Y,Y,Y,18
2026-07-23 00:20:10,A1100002,건국대학교병원,20260723001255,11,6,8,21,-1,74,Y,Y,Y,Y,Y,20
2026-07-23 00:20:10,A1100016,인제대학교상계백병원,20260723001230,11,1,1,12,5,46,Y,Y,Y,Y,Y,16
2026-07-23 00:20:10,A1100048,노원을지대학교병원,20260723001102,12,3,1,11,3,173,Y,Y,Y,Y,Y,17
2026-07-23 00:20:10,A1100020,의료법인한전의료재단한일병원,20260723001503,16,,,8,,67,Y,Y,Y,Y,Y,21
2026-07-23 00:20:10,A1100001,경희대학교병원,20260723001429,9,,,16,3,119,Y,Y,Y,Y,Y,15
2026-07-23 00:20:10,A1100021,삼육서울병원,20260723001456,9,,,5,4,39,Y,Y,Y,Y,Y,13
2026-07-23 00:20:10,A1100040,서울특별시보라매병원,20260723001500,20,6,10,14,5,127,Y,Y,Y,Y,Y,31
2026-07-23 00:20:10,A1100003,중앙대학교병원,20260723001508,7,5,8,16,0,99,Y,Y,Y,Y,Y,18
2026-07-23 00:20:10,A1100007,연세대학교의과대학세브란스병원,20260723001332,0,12,7,3,7,137,Y,Y,Y,Y,Y,39
2026-07-23 00:20:10,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,20260723001511,-6,4,10,32,8,34,Y,Y,Y,Y,Y,28
2026-07-23 00:20:10,A1100009,재단법인아산사회복지재단서울아산병원,20260723001315,-4,2,4,4,8,136,Y,Y,Y,Y,Y,36
2026-07-23 00:20:10,A1100011,가톨릭대학교여의도성모병원,20260723001510,8,-1,0,13,,22,Y,Y,Y,Y,Y,15
2026-07-23 00:20:10,A1100055,한림대학교강남성심병원,20260723001213,13,4,3,14,0,85,Y,Y,Y,Y,Y,20
2026-07-23 00:20:10,A1100054,성애의료재단성애병원,20260723001434,9,,,5,4,29,Y,Y,Y,Y,Y,15
2026-07-23 00:20:10,A1100004,순천향대학교부속서울병원,20260723001522,10,,,14,0,78,Y,Y,Y,Y,Y,20
2026-07-23 00:20:10,A1121013,가톨릭대학교은평성모병원,20260723001510,6,0,0,19,6,65,Y,Y,Y,Y,Y,24
2026-07-23 00:20:10,A1100006,강북삼성병원,20260723001532,2,,0,16,0,18,Y,Y,Y,Y,Y,15
2026-07-23 00:20:10,A1100052,국립중앙의료원,20260723001304,14,,0,7,,0,Y,Y,Y,Y,Y,15
2026-07-23 00:20:10,A1100036,부민병원,20260723001158,7,,,8,,37,Y,Y,Y,Y,Y,10
2026-07-23 00:20:10,A1100051,혜민병원,20260723001158,6,,,5,,16,Y,Y,N1,Y,Y,9
2026-07-23 00:20:10,A1100026,구로성심병원,20260723001335,8,,,3,,38,Y,Y,N1,Y,Y,9
2026-07-23 00:20:10,A1100049,희명병원,20260723001305,8,,,4,,112,Y,Y,N1,Y,Y,10
2026-07-23 00:20:10,A1100027,한국원자력의학원원자력병원,20260723001150,8,,,10,,169,Y,Y,Y,Y,Y,9
2026-07-23 00:20:10,A1100022,서울특별시동부병원,20260723001520,8,,,3,,20,Y,Y,N1,Y,Y,8
2026-07-23 00:20:10,A1100050,서울성심병원,20260723001504,16,,,6,,59,Y,Y,N1,Y,Y,17
2026-07-23 00:20:10,A1100025,의료법인동신의료재단동신병원,20260723001415,7,,,3,,55,Y,Y,N,Y,Y,9
2026-07-23 00:20:10,A1122033,기쁨병원,20260723001504,3,,,8,,57,Y,Y,Y,Y,Y,4
2026-07-23 00:20:10,A1100039,경찰병원,20260723001503,3,,,7,,112,Y,Y,N1,Y,Y,3
2026-07-23 00:20:10,A1100019,홍익병원,20260723001315,5,,,4,,29,Y,Y,Y,Y,Y,9
2026-07-23 00:20:10,A1100223,서울특별시서남병원,20260723001000,14,,,4,,47,Y,Y,N1,Y,Y,17
2026-07-23 00:20:10,A1100024,명지성모병원,20260723001418,6,,,3,,57,Y,Y,Y,Y,Y,8
2026-07-23 00:20:10,A1100037,대림성모병원,20260723001158,7,,,4,,8,Y,Y,N1,Y,Y,8
2026-07-23 00:20:10,A1100045,씨엠병원,20260723000000,8,,,5,,30,Y,Y,N1,Y,Y,9
2026-07-23 00:20:10,A1100023,의료법인청구성심병원,20260723001409,8,,,3,,14,Y,Y,N1,Y,Y,10
2026-07-23 00:20:10,A1100029,서울적십자병원,20260723001404,2,,,6,,85,Y,Y,N1,Y,Y,10
2026-07-23 00:20:10,A1100032,세란병원,20260723001317,10,,,13,,14,Y,Y,N1,Y,Y,10
2026-07-23 00:20:10,A1100075,의료법인풍산의료재단동부제일병원,20260723001051,6,,,2,,25,Y,N,N1,Y,Y,7
2026-07-23 00:20:10,A1100044,녹색병원,20260723001506,3,,,3,,70,Y,Y,N1,Y,Y,5
