collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-09-03 02:43:08,A1100043,강동경희대학교병원,20260903024017,7,,,17,4,138,Y,Y,Y,Y,Y,15
2026-09-03 02:43:08,A1100014,고려대학교의과대학부속구로병원,20260903023643,11,0,1,23,-2,-3,Y,Y,Y,Y,Y,29
2026-09-03 02:43:08,A1100013,한양대학교병원,20260903023816,13,0,,16,0,126,Y,Y,Y,Y,Y,20
2026-09-03 02:43:08,A1100008,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),20260903023758,18,0,4,24,-3,37,Y,Y,Y,Y,Y,30
2026-09-03 02:43:08,A1100005,이화여자대학교의과대학부속목동병원,20260903023957,7,0,5,13,9,53,Y,Y,Y,Y,Y,19
2026-09-03 02:43:08,A1100017,서울대학교병원,20260903024021,-4,4,5,53,8,67,Y,Y,Y,Y,Y,24
2026-09-03 02:43:08,A1100035,서울특별시서울의료원,20260903024001,7,5,,10,3,118,Y,Y,Y,Y,Y,19
2026-09-03 02:43:08,A1100015,연세대학교의과대학강남세브란스병원,20260903024000,7,,,23,0,44,Y,Y,Y,Y,Y,21
2026-09-03 02:43:08,A1100010,삼성서울병원,20260903024025,-20,3,12,46,2,71,Y,Y,Y,Y,Y,52
2026-09-03 02:43:08,A1100028,성심의료재단강동성심병원,20260903024025,12,5,,13,2,148,Y,Y,Y,Y,Y,15
2026-09-03 02:43:08,A1100053,한국보훈복지의료공단 중앙보훈병원,20260903024013,18,5,5,13,,113,Y,Y,Y,Y,Y,22
2026-09-03 02:43:08,A1120796,이화여자대학교의과대학부속서울병원,20260903024017,7,2,10,19,5,85,Y,Y,Y,Y,Y,14
2026-09-03 02:43:08,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260903024011,6,,,7,,26,Y,Y,Y,Y,Y,18
2026-09-03 02:43:08,A1100002,건국대학교병원,20260903023825,8,9,0,21,0,101,Y,Y,Y,Y,Y,20
2026-09-03 02:43:08,A1100016,인제대학교상계백병원,20260903023613,9,0,0,13,4,24,Y,Y,Y,Y,Y,16
2026-09-03 02:43:08,A1100048,노원을지대학교병원,20260903023602,14,4,3,11,0,201,Y,Y,Y,Y,Y,17
2026-09-03 02:43:08,A1100020,의료법인한전의료재단 한일병원,20260903024004,16,,,8,,113,Y,Y,Y,Y,Y,21
2026-09-03 02:43:08,A1100001,경희대학교병원,20260903024028,4,,,16,1,85,Y,Y,Y,Y,Y,15
2026-09-03 02:43:08,A1100021,삼육서울병원,20260903023544,12,,,5,4,57,Y,Y,Y,Y,Y,13
2026-09-03 02:43:08,A1100040,서울특별시보라매병원,20260903024000,24,3,11,14,4,96,Y,Y,Y,Y,Y,31
2026-09-03 02:43:08,A1100003,중앙대학교병원,20260903024008,15,2,1,15,0,103,Y,Y,Y,Y,Y,22
2026-09-03 02:43:08,A1100007,연세대학교의과대학세브란스병원,20260903023915,5,4,4,3,11,152,Y,Y,Y,Y,Y,39
2026-09-03 02:43:08,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,20260903024014,-6,5,10,32,9,58,Y,Y,Y,Y,Y,28
2026-09-03 02:43:08,A1100009,재단법인아산사회복지재단서울아산병원,20260903023715,3,0,6,3,14,62,Y,Y,Y,Y,Y,36
2026-09-03 02:43:08,A1100011,가톨릭대학교여의도성모병원,20260903024014,9,-1,0,13,,18,Y,Y,Y,Y,Y,15
2026-09-03 02:43:08,A1100055,한림대학교강남성심병원,20260903023844,19,3,4,14,0,143,Y,Y,Y,Y,Y,20
2026-09-03 02:43:08,A1100054,성애의료재단성애병원,20260903023912,14,,,5,4,57,Y,Y,Y,Y,Y,15
2026-09-03 02:43:08,A1100004,순천향대학교부속서울병원,20260903023922,16,,,14,0,101,Y,Y,Y,Y,Y,20
2026-09-03 02:43:08,A1121013,가톨릭대학교은평성모병원,20260903024013,14,3,3,19,0,102,Y,Y,Y,Y,Y,24
2026-09-03 02:43:08,A1100006,강북삼성병원,20260903024028,6,,0,16,4,50,Y,Y,Y,Y,Y,15
2026-09-03 02:43:08,A1100052,국립중앙의료원,20260903024005,12,,0,7,,0,Y,Y,Y,Y,Y,15
2026-09-03 02:43:08,A1100036,부민병원,20260903023733,10,,,8,,30,Y,Y,Y,Y,Y,10
2026-09-03 02:43:08,A1100051,혜민병원,20260903023730,9,,,5,,17,Y,Y,N1,Y,Y,9
2026-09-03 02:43:08,A1100026,구로성심병원,20260903023901,5,,,3,,58,Y,Y,N1,Y,Y,9
2026-09-03 02:43:08,A1100049,희명병원,20260903023938,10,,,4,,118,Y,Y,N1,Y,Y,10
2026-09-03 02:43:08,A1100027,한국원자력의학원원자력병원,20260903023643,8,,,10,,149,Y,Y,Y,Y,Y,9
2026-09-03 02:43:08,A1100022,서울특별시동부병원,20260903024020,8,,,3,,27,Y,Y,N1,Y,Y,8
2026-09-03 02:43:08,A1100050,서울성심병원,20260903023932,17,,,6,,76,Y,Y,N1,Y,Y,17
2026-09-03 02:43:08,A1100025,의료법인동신의료재단동신병원,20260903023856,8,,,3,,42,Y,Y,N1,Y,Y,9
2026-09-03 02:43:08,A1122033,기쁨병원,20260903023946,4,,,8,,57,Y,Y,Y,Y,Y,4
2026-09-03 02:43:08,A1100039,경찰병원,20260903024002,2,,,7,,124,Y,Y,N1,Y,Y,3
2026-09-03 02:43:08,A1100019,홍익병원,20260903023907,7,,,4,,49,Y,Y,Y,Y,Y,9
2026-09-03 02:43:08,A1100223,서울특별시서남병원,20260903024001,16,,,4,,29,Y,Y,N1,Y,Y,17
2026-09-03 02:43:08,A1100024,명지성모병원,20260903024027,8,,,3,,95,Y,Y,Y,Y,Y,8
2026-09-03 02:43:08,A1100037,대림성모병원,20260903023730,7,,,4,,4,Y,Y,N1,Y,Y,8
2026-09-03 02:43:08,A1100045,씨엠병원,20260903023000,9,,,5,,36,Y,Y,N1,Y,Y,9
2026-09-03 02:43:08,A1100023,의료법인청구성심병원,20260903023811,10,,,3,,35,Y,Y,N1,Y,Y,10
2026-09-03 02:43:08,A1100029,서울적십자병원,20260903023929,10,,,6,,83,Y,Y,N1,Y,Y,10
2026-09-03 02:43:08,A1100032,세란병원,20260903023832,8,,,13,,31,Y,Y,N1,Y,Y,10
2026-09-03 02:43:08,A1100075,의료법인풍산의료재단동부제일병원,20260903023512,7,,,2,,39,Y,N,N1,Y,Y,7
2026-09-03 02:43:08,A1100044,녹색병원,20260903024001,2,,,3,,76,Y,Y,N1,Y,Y,5
2026-09-03 02:43:08,A1100030,의료법인성화의료재단대한병원,20210602182749,5,,,3,,54,Y,Y,Y,Y,Y,7
2026-09-03 02:43:08,A1100047,강남고려병원,20180503175041,10,,,3,,73,N,N1,N1,N,Y,10
2026-09-03 02:43:08,A1100038,한림대학교한강성심병원,20191119122409,30,,,5,,6,Y,Y,Y,Y,Y,30
2026-09-03 02:43:08,A1100152,은평연세병원,20180706100009,6,,,4,,,Y,Y,N1,Y,Y,6
2026-09-03 05:45:08,A1100043,강동경희대학교병원,20260903054015,12,,,17,4,138,Y,Y,Y,Y,Y,15
2026-09-03 05:45:08,A1100014,고려대학교의과대학부속구로병원,20260903053851,7,0,1,24,-2,-6,Y,Y,Y,Y,Y,29
2026-09-03 05:45:08,A1100013,한양대학교병원,20260903053817,14,0,,16,0,126,Y,Y,Y,Y,Y,20
2026-09-03 05:45:08,A1100008,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),20260903053800,26,0,4,25,-3,35,Y,Y,Y,Y,Y,30
