collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-08-16 00:23:31,A1100043,강동경희대학교병원,20260816002019,6,,,17,4,230,Y,Y,Y,Y,Y,15
2026-08-16 00:23:31,A1100014,고려대학교의과대학부속구로병원,20260816001554,18,0,1,24,0,155,Y,Y,Y,Y,Y,29
2026-08-16 00:23:31,A1100013,한양대학교병원,20260816001806,16,5,5,15,3,273,Y,Y,Y,Y,Y,20
2026-08-16 00:23:31,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260816002018,13,1,4,25,-1,242,Y,Y,Y,Y,Y,30
2026-08-16 00:23:31,A1100005,이화여자대학교의과대학부속목동병원,20260816001608,9,2,6,12,11,153,Y,Y,Y,Y,Y,19
2026-08-16 00:23:31,A1100017,서울대학교병원,20260816001943,2,2,5,53,5,380,Y,Y,Y,Y,Y,24
2026-08-16 00:23:31,A1100035,서울특별시서울의료원,20260816002000,7,3,,10,3,145,Y,Y,Y,Y,Y,19
2026-08-16 00:23:31,A1100015,연세대학교의과대학강남세브란스병원,20260816001605,1,,,23,1,191,Y,Y,Y,Y,Y,21
2026-08-16 00:23:31,A1100010,삼성서울병원,20260816001929,-12,9,16,46,2,403,Y,Y,Y,Y,Y,52
2026-08-16 00:23:31,A1100028,성심의료재단강동성심병원,20260816001952,6,0,,13,2,165,Y,Y,Y,Y,Y,15
2026-08-16 00:23:31,A1100053,한국보훈복지의료공단중앙보훈병원,20260816001932,19,9,10,13,,179,Y,Y,Y,Y,Y,22
2026-08-16 00:23:31,A1120796,이화여자대학교의과대학부속서울병원,20260816001704,5,1,6,18,3,214,Y,Y,Y,Y,Y,14
2026-08-16 00:23:31,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260816002010,12,,,7,,74,Y,Y,Y,Y,Y,18
2026-08-16 00:23:31,A1100002,건국대학교병원,20260816001804,9,7,7,21,0,260,Y,Y,Y,Y,Y,20
2026-08-16 00:23:31,A1100016,인제대학교상계백병원,20260816002035,1,1,3,13,1,106,Y,Y,Y,Y,Y,16
2026-08-16 00:23:31,A1100048,노원을지대학교병원,20260816001603,12,1,4,11,1,261,Y,Y,Y,Y,Y,17
2026-08-16 00:23:31,A1100020,의료법인한전의료재단한일병원,20260816002003,11,,,8,,118,Y,Y,Y,Y,Y,21
2026-08-16 00:23:31,A1100001,경희대학교병원,20260816002021,12,,,16,2,171,Y,Y,Y,Y,Y,15
2026-08-16 00:23:31,A1100021,삼육서울병원,20260816001926,10,,,5,4,69,Y,Y,Y,Y,Y,13
2026-08-16 00:23:31,A1100040,서울특별시보라매병원,20260816002000,24,3,9,14,2,251,Y,Y,Y,Y,Y,31
2026-08-16 00:23:31,A1100003,중앙대학교병원,20260816002008,14,2,0,16,0,193,Y,Y,Y,Y,Y,22
2026-08-16 00:23:31,A1100007,연세대학교의과대학세브란스병원,20260816001714,10,2,8,2,8,611,Y,Y,Y,Y,Y,39
2026-08-16 00:23:31,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,20260816002015,-1,10,14,32,8,307,Y,Y,Y,Y,Y,28
2026-08-16 00:23:31,A1100009,재단법인아산사회복지재단서울아산병원,20260816001915,7,1,8,4,11,513,Y,Y,Y,Y,Y,36
2026-08-16 00:23:31,A1100011,가톨릭대학교여의도성모병원,20260816002014,13,-1,1,13,,119,Y,Y,Y,Y,Y,15
2026-08-16 00:23:31,A1100055,한림대학교강남성심병원,20260816001704,9,4,6,14,0,195,Y,Y,Y,Y,Y,20
2026-08-16 00:23:31,A1100054,성애의료재단성애병원,20260816001855,14,,,5,3,57,Y,Y,Y,Y,Y,15
2026-08-16 00:23:31,A1100004,순천향대학교부속서울병원,20260816001822,9,,,14,-2,227,Y,Y,Y,Y,Y,20
2026-08-16 00:23:31,A1121013,가톨릭대학교은평성모병원,20260816002015,14,2,7,19,6,225,Y,Y,Y,Y,Y,24
2026-08-16 00:23:31,A1100006,강북삼성병원,20260816002031,0,,2,16,0,139,Y,Y,Y,Y,Y,15
2026-08-16 00:23:31,A1100052,국립중앙의료원,20260816001905,12,,0,7,,0,Y,Y,Y,Y,Y,15
2026-08-16 00:23:31,A1100036,부민병원,20260816002036,9,,,8,,26,Y,Y,Y,Y,Y,10
2026-08-16 00:23:31,A1100051,혜민병원,20260816002026,7,,,5,,22,Y,Y,N1,Y,Y,9
2026-08-16 00:23:31,A1100026,구로성심병원,20260816002001,8,,,3,,71,Y,Y,N1,Y,Y,9
2026-08-16 00:23:31,A1100049,희명병원,20260816001940,9,,,4,,119,Y,Y,N1,Y,Y,10
2026-08-16 00:23:31,A1100027,한국원자력의학원원자력병원,20260816001931,8,,,10,,280,Y,Y,Y,Y,Y,9
2026-08-16 00:23:31,A1100022,서울특별시동부병원,20260816002020,7,,,3,,22,Y,Y,N1,Y,Y,8
2026-08-16 00:23:31,A1100050,서울성심병원,20260816001745,17,,,6,,80,Y,Y,N1,Y,Y,17
2026-08-16 00:23:31,A1100025,의료법인동신의료재단동신병원,20260816001834,7,,,3,,61,Y,Y,N1,Y,Y,9
2026-08-16 00:23:31,A1122033,기쁨병원,20260816002024,4,,,8,,62,Y,Y,Y,Y,Y,4
2026-08-16 00:23:31,A1100039,경찰병원,20260816002002,1,,,7,,141,Y,Y,N1,Y,Y,3
2026-08-16 00:23:31,A1100019,홍익병원,20260816001935,3,,,4,,68,Y,Y,Y,Y,Y,9
2026-08-16 00:23:31,A1100223,서울특별시서남병원,20260816002001,16,,,4,,62,Y,Y,N1,Y,Y,17
2026-08-16 00:23:31,A1100024,명지성모병원,20260816001954,8,,,3,,89,Y,Y,Y,Y,Y,8
2026-08-16 00:23:31,A1100037,대림성모병원,20260816002026,8,,,4,,44,Y,Y,N1,Y,Y,8
2026-08-16 00:23:31,A1100045,씨엠병원,20260816001500,8,,,5,,49,Y,Y,N1,Y,Y,9
2026-08-16 00:23:31,A1100023,의료법인청구성심병원,20260816001831,8,,,3,,26,Y,Y,N1,Y,Y,10
2026-08-16 00:23:31,A1100029,서울적십자병원,20260816001848,9,,,6,,70,Y,Y,N1,Y,Y,10
2026-08-16 00:23:31,A1100032,세란병원,20260816001804,10,,,13,,43,Y,Y,N1,Y,Y,10
2026-08-16 00:23:31,A1100075,의료법인풍산의료재단동부제일병원,20260816001528,6,,,2,,46,Y,N,N1,Y,Y,7
2026-08-16 00:23:31,A1100044,녹색병원,20260816002009,0,,,3,,100,Y,Y,N1,Y,Y,5
2026-08-16 00:23:31,A1100030,의료법인성화의료재단대한병원,20210602182749,5,,,3,,54,Y,Y,Y,Y,Y,7
2026-08-16 00:23:31,A1100047,강남고려병원,20180503175041,10,,,3,,73,N,N1,N1,N,Y,10
2026-08-16 00:23:31,A1100038,한림대학교한강성심병원,20191119122409,30,,,5,,6,Y,Y,Y,Y,Y,30
2026-08-16 00:23:31,A1100152,은평연세병원,20180706100009,6,,,4,,,Y,Y,N1,Y,Y,6
2026-08-16 00:46:57,A1100043,강동경희대학교병원,20260816004518,6,,,17,4,230,Y,Y,Y,Y,Y,15
2026-08-16 00:46:57,A1100014,고려대학교의과대학부속구로병원,20260816004102,17,0,1,24,0,155,Y,Y,Y,Y,Y,29
2026-08-16 00:46:57,A1100013,한양대학교병원,20260816004301,17,5,5,16,3,273,Y,Y,Y,Y,Y,20
2026-08-16 00:46:57,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260816004205,14,1,4,25,-1,241,Y,Y,Y,Y,Y,30
2026-08-16 00:46:57,A1100005,이화여자대학교의과대학부속목동병원,20260816004108,11,2,6,12,11,152,Y,Y,Y,Y,Y,19
2026-08-16 00:46:57,A1100017,서울대학교병원,20260816004443,0,2,5,53,5,381,Y,Y,Y,Y,Y,24
2026-08-16 00:46:57,A1100035,서울특별시서울의료원,20260816004500,8,3,,10,3,145,Y,Y,Y,Y,Y,19
2026-08-16 00:46:57,A1100015,연세대학교의과대학강남세브란스병원,20260816004106,1,,,23,1,191,Y,Y,Y,Y,Y,21
2026-08-16 00:46:57,A1100010,삼성서울병원,20260816004334,-12,9,16,46,2,402,Y,Y,Y,Y,Y,52
2026-08-16 00:46:57,A1100028,성심의료재단강동성심병원,20260816004513,6,0,,13,2,165,Y,Y,Y,Y,Y,15
2026-08-16 00:46:57,A1100053,한국보훈복지의료공단중앙보훈병원,20260816004432,19,9,10,13,,179,Y,Y,Y,Y,Y,22
2026-08-16 00:46:57,A1120796,이화여자대학교의과대학부속서울병원,20260816004204,5,1,6,18,3,213,Y,Y,Y,Y,Y,14
2026-08-16 00:46:57,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260816004511,12,,,7,,74,Y,Y,Y,Y,Y,18
2026-08-16 00:46:57,A1100002,건국대학교병원,20260816004303,6,7,7,21,0,260,Y,Y,Y,Y,Y,20
2026-08-16 00:46:57,A1100016,인제대학교상계백병원,20260816004038,5,1,3,13,1,105,Y,Y,Y,Y,Y,16
2026-08-16 00:46:57,A1100048,노원을지대학교병원,20260816004103,13,1,4,11,1,261,Y,Y,Y,Y,Y,17
2026-08-16 00:46:57,A1100020,의료법인한전의료재단한일병원,20260816004503,14,,,8,,118,Y,Y,Y,Y,Y,21
2026-08-16 00:46:57,A1100001,경희대학교병원,20260816004417,11,,,16,2,171,Y,Y,Y,Y,Y,15
2026-08-16 00:46:57,A1100021,삼육서울병원,20260816004508,10,,,5,4,69,Y,Y,Y,Y,Y,13
2026-08-16 00:46:57,A1100040,서울특별시보라매병원,20260816004500,24,3,9,14,2,251,Y,Y,Y,Y,Y,31
2026-08-16 00:46:57,A1100003,중앙대학교병원,20260816004508,14,2,0,16,0,193,Y,Y,Y,Y,Y,22
2026-08-16 00:46:57,A1100007,연세대학교의과대학세브란스병원,20260816004215,10,2,8,2,8,611,Y,Y,Y,Y,Y,39
2026-08-16 00:46:57,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,20260816004512,-1,10,14,32,8,307,Y,Y,Y,Y,Y,28
2026-08-16 00:46:57,A1100009,재단법인아산사회복지재단서울아산병원,20260816004315,4,1,8,4,11,513,Y,Y,Y,Y,Y,36
2026-08-16 00:46:57,A1100011,가톨릭대학교여의도성모병원,20260816004511,13,-1,1,13,,119,Y,Y,Y,Y,Y,15
2026-08-16 00:46:57,A1100055,한림대학교강남성심병원,20260816004204,11,4,6,14,0,195,Y,Y,Y,Y,Y,20
2026-08-16 00:46:57,A1100054,성애의료재단성애병원,20260816004255,13,,,5,3,57,Y,Y,Y,Y,Y,15
2026-08-16 00:46:57,A1100004,순천향대학교부속서울병원,20260816004523,11,,,14,-2,226,Y,Y,Y,Y,Y,20
2026-08-16 00:46:57,A1121013,가톨릭대학교은평성모병원,20260816004510,10,2,7,19,6,225,Y,Y,Y,Y,Y,24
2026-08-16 00:46:57,A1100006,강북삼성병원,20260816004534,3,,2,16,0,139,Y,Y,Y,Y,Y,15
2026-08-16 00:46:57,A1100052,국립중앙의료원,20260816004304,13,,0,12312,,788,Y,Y,Y,Y,Y,15
2026-08-16 00:46:57,A1100036,부민병원,20260816004151,8,,,8,,26,Y,Y,Y,Y,Y,10
2026-08-16 00:46:57,A1100051,혜민병원,20260816004131,8,,,5,,22,Y,Y,N1,Y,Y,9
2026-08-16 00:46:57,A1100026,구로성심병원,20260816004413,5,,,3,,71,Y,Y,N1,Y,Y,9
2026-08-16 00:46:57,A1100049,희명병원,20260816004357,8,,,4,,119,Y,Y,N1,Y,Y,10
2026-08-16 00:46:57,A1100027,한국원자력의학원원자력병원,20260816004431,8,,,10,,280,Y,Y,Y,Y,Y,9
2026-08-16 00:46:57,A1100022,서울특별시동부병원,20260816004520,6,,,3,,22,Y,Y,N1,Y,Y,8
2026-08-16 00:46:57,A1100050,서울성심병원,20260816004503,17,,,6,,80,Y,Y,N1,Y,Y,17
2026-08-16 00:46:57,A1100025,의료법인동신의료재단동신병원,20260816004246,6,,,3,,61,Y,Y,N1,Y,Y,9
2026-08-16 00:46:57,A1122033,기쁨병원,20260816004454,4,,,8,,62,Y,Y,Y,Y,Y,4
2026-08-16 00:46:57,A1100039,경찰병원,20260816004502,1,,,7,,141,Y,Y,N1,Y,Y,3
2026-08-16 00:46:57,A1100019,홍익병원,20260816004339,5,,,4,,68,Y,Y,Y,Y,Y,9
2026-08-16 00:46:57,A1100223,서울특별시서남병원,20260816004001,16,,,4,,62,Y,Y,N1,Y,Y,17
2026-08-16 00:46:57,A1100024,명지성모병원,20260816004657,8,,,3,,89,Y,Y,Y,Y,Y,8
2026-08-16 00:46:57,A1100037,대림성모병원,20260816004131,8,,,4,,44,Y,Y,N1,Y,Y,8
2026-08-16 00:46:57,A1100045,씨엠병원,20260816003000,8,,,5,,49,Y,Y,N1,Y,Y,9
2026-08-16 00:46:57,A1100023,의료법인청구성심병원,20260816004442,8,,,3,,24,Y,Y,N1,Y,Y,10
2026-08-16 00:46:57,A1100029,서울적십자병원,20260816004524,9,,,6,,70,Y,Y,N1,Y,Y,10
2026-08-16 00:46:57,A1100032,세란병원,20260816004505,10,,,13,,43,Y,Y,N1,Y,Y,10
2026-08-16 00:46:57,A1100075,의료법인풍산의료재단동부제일병원,20260816004031,7,,,2,,46,Y,N,N1,Y,Y,7
2026-08-16 00:46:57,A1100044,녹색병원,20260816004501,-1,,,3,,100,Y,Y,N1,Y,Y,5
2026-08-16 00:46:57,A1100030,의료법인성화의료재단대한병원,20210602182749,5,,,3,,54,Y,Y,Y,Y,Y,7
2026-08-16 00:46:57,A1100047,강남고려병원,20180503175041,10,,,3,,73,N,N1,N1,N,Y,10
2026-08-16 00:46:57,A1100038,한림대학교한강성심병원,20191119122409,30,,,5,,6,Y,Y,Y,Y,Y,30
2026-08-16 00:46:57,A1100152,은평연세병원,20180706100009,6,,,4,,,Y,Y,N1,Y,Y,6
2026-08-16 01:52:48,A1100043,강동경희대학교병원,20260816015020,6,,,17,4,229,Y,Y,Y,Y,Y,15
2026-08-16 01:52:48,A1100014,고려대학교의과대학부속구로병원,20260816014727,18,0,1,24,0,154,Y,Y,Y,Y,Y,29
2026-08-16 01:52:48,A1100013,한양대학교병원,20260816014806,15,5,5,16,3,273,Y,Y,Y,Y,Y,20
2026-08-16 01:52:48,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260816014704,16,1,4,25,-1,240,Y,Y,Y,Y,Y,30
2026-08-16 01:52:48,A1100005,이화여자대학교의과대학부속목동병원,20260816014608,10,2,6,12,11,152,Y,Y,Y,Y,Y,19
2026-08-16 01:52:48,A1100017,서울대학교병원,20260816015043,-1,2,5,53,5,380,Y,Y,Y,Y,Y,24
2026-08-16 01:52:48,A1100035,서울특별시서울의료원,20260816015000,11,3,,10,3,143,Y,Y,Y,Y,Y,19
2026-08-16 01:52:48,A1100015,연세대학교의과대학강남세브란스병원,20260816014606,4,,,23,1,186,Y,Y,Y,Y,Y,21
2026-08-16 01:52:48,A1100010,삼성서울병원,20260816014749,-8,9,16,46,2,400,Y,Y,Y,Y,Y,52
2026-08-16 01:52:48,A1100028,성심의료재단강동성심병원,20260816014603,8,0,,13,2,165,Y,Y,Y,Y,Y,15
2026-08-16 01:52:48,A1100053,한국보훈복지의료공단중앙보훈병원,20260816014932,19,9,10,13,,179,Y,Y,Y,Y,Y,22
2026-08-16 01:52:48,A1120796,이화여자대학교의과대학부속서울병원,20260816014704,3,1,6,18,3,213,Y,Y,Y,Y,Y,14
2026-08-16 01:52:48,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260816015013,13,,,7,,74,Y,Y,Y,Y,Y,18
