collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-06-13 02:23:30,A1100043,강동경희대학교병원,20260613022017,7,,,17,3,235,Y,Y,Y,Y,Y,15
2026-06-13 02:23:30,A1100014,고려대학교의과대학부속구로병원,20260613021756,20,0,3,24,-1,95,Y,Y,Y,Y,Y,29
2026-06-13 02:23:30,A1100013,한양대학교병원,20260613021801,9,5,7,16,3,210,Y,Y,Y,Y,Y,20
2026-06-13 02:23:30,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260613021718,20,1,1,25,-2,166,Y,Y,Y,Y,Y,30
2026-06-13 02:23:30,A1100005,이화여자대학교의과대학부속목동병원,20260613022003,9,0,4,13,6,21,Y,Y,Y,Y,Y,19
2026-06-13 02:23:30,A1100017,서울대학교병원,20260613022026,-1,2,3,53,9,156,Y,Y,Y,Y,Y,24
2026-06-13 02:23:30,A1100035,서울특별시서울의료원,20260613022000,13,0,,10,1,97,Y,Y,Y,Y,Y,19
2026-06-13 02:23:30,A1100015,연세대학교의과대학강남세브란스병원,20260613021556,9,,,22,0,88,Y,Y,Y,Y,Y,21
2026-06-13 02:23:30,A1100010,삼성서울병원,20260613021853,-3,8,9,53,6,215,Y,Y,Y,Y,Y,52
2026-06-13 02:23:30,A1100028,성심의료재단강동성심병원,20260613021733,11,4,,13,3,192,Y,Y,Y,Y,Y,15
2026-06-13 02:23:30,A1100053,한국보훈복지의료공단중앙보훈병원,20260613021801,18,7,9,13,,146,Y,Y,Y,Y,Y,22
2026-06-13 02:23:30,A1120796,이화여자대학교의과대학부속서울병원,20260613021559,1,0,7,19,1,164,Y,Y,Y,Y,Y,14
2026-06-13 02:23:30,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260613022011,9,,,7,,40,Y,Y,Y,Y,Y,18
2026-06-13 02:23:30,A1100002,건국대학교병원,20260613021720,19,8,12,21,0,176,Y,Y,Y,Y,Y,20
2026-06-13 02:23:30,A1100016,인제대학교상계백병원,20260613021544,8,0,1,13,0,86,Y,Y,Y,Y,Y,16
2026-06-13 02:23:30,A1100048,노원을지대학교병원,20260613021602,14,0,6,11,1,203,Y,Y,Y,Y,Y,17
2026-06-13 02:23:30,A1100020,의료법인한전의료재단한일병원,20260613022003,18,,,8,,65,Y,Y,Y,Y,Y,21
2026-06-13 02:23:30,A1100001,경희대학교병원,20260613022018,14,,,16,2,195,Y,Y,Y,Y,Y,15
2026-06-13 02:23:30,A1100021,삼육서울병원,20260613021653,11,,,5,4,112,Y,Y,Y,Y,Y,13
2026-06-13 02:23:30,A1100040,서울특별시보라매병원,20260613022000,22,4,9,14,4,210,Y,Y,Y,Y,Y,31
2026-06-13 02:23:30,A1100003,중앙대학교병원,20260613022008,11,3,1,16,2,167,Y,Y,Y,Y,Y,18
2026-06-13 02:23:30,A1100007,연세대학교의과대학세브란스병원,20260613021606,-4,3,9,2,4,378,Y,Y,Y,Y,Y,39
2026-06-13 02:23:30,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,20260613022014,1,6,10,32,10,249,Y,Y,Y,Y,Y,28
2026-06-13 02:23:30,A1100009,재단법인아산사회복지재단서울아산병원,20260613021915,15,1,4,3,9,240,Y,Y,Y,Y,Y,36
2026-06-13 02:23:30,A1100011,가톨릭대학교여의도성모병원,20260613022013,14,2,3,13,,81,Y,Y,Y,Y,Y,15
2026-06-13 02:23:30,A1100055,한림대학교강남성심병원,20260613021748,19,3,6,14,0,137,Y,Y,Y,Y,Y,20
2026-06-13 02:23:30,A1100054,성애의료재단성애병원,20260613022011,13,,,5,4,33,Y,Y,Y,Y,Y,15
2026-06-13 02:23:30,A1100004,순천향대학교부속서울병원,20260613021823,17,,,13,0,156,Y,Y,Y,Y,Y,20
2026-06-13 02:23:30,A1121013,가톨릭대학교은평성모병원,20260613022012,19,2,4,18,5,196,Y,Y,Y,Y,Y,24
2026-06-13 02:23:30,A1100006,강북삼성병원,20260613022027,7,,2,16,2,48,Y,Y,Y,Y,Y,15
2026-06-13 02:23:30,A1100052,국립중앙의료원,20260613021905,11,,0,7,,0,Y,Y,Y,Y,Y,15
2026-06-13 02:23:30,A1100036,부민병원,20260613021600,9,,,8,,33,Y,Y,Y,Y,Y,10
2026-06-13 02:23:30,A1100051,혜민병원,20260613021528,9,,,5,,4,Y,Y,N1,Y,Y,9
2026-06-13 02:23:30,A1100026,구로성심병원,20260613021946,6,,,3,,44,Y,Y,N1,Y,Y,9
2026-06-13 02:23:30,A1100049,희명병원,20260613021801,9,,,4,,122,Y,Y,N1,Y,Y,10
2026-06-13 02:23:30,A1100027,한국원자력의학원원자력병원,20260613021814,9,,,10,,234,Y,Y,Y,Y,Y,9
2026-06-13 02:23:30,A1100022,서울특별시동부병원,20260613022020,8,,,3,,46,Y,Y,N1,Y,Y,8
2026-06-13 02:23:30,A1100050,서울성심병원,20260613021821,17,,,6,,69,Y,Y,N1,Y,Y,17
2026-06-13 02:23:30,A1100025,의료법인동신의료재단동신병원,20260613021816,7,,,3,,71,Y,Y,N,Y,Y,9
2026-06-13 02:23:30,A1122033,기쁨병원,20260613021944,2,,,8,,45,Y,Y,Y,Y,Y,4
2026-06-13 02:23:30,A1100039,경찰병원,20260613022002,3,,,7,,138,Y,Y,N1,Y,Y,3
2026-06-13 02:23:30,A1100019,홍익병원,20260613022007,6,,,4,,76,Y,Y,Y,Y,Y,9
2026-06-13 02:23:30,A1100223,서울특별시서남병원,20260613022000,6,,,4,,55,Y,Y,N1,Y,Y,6
2026-06-13 02:23:30,A1100024,명지성모병원,20260613021933,6,,,3,,110,Y,Y,Y,Y,Y,8
2026-06-13 02:23:30,A1100037,대림성모병원,20260613021528,7,,,4,,22,Y,Y,N1,Y,Y,8
2026-06-13 02:23:30,A1100045,씨엠병원,20260613021500,10,,,5,,45,N1,N1,N1,N1,Y,10
2026-06-13 02:23:30,A1100023,의료법인청구성심병원,20260613021854,9,,,3,,30,Y,Y,N1,Y,Y,10
2026-06-13 02:23:30,A1100029,서울적십자병원,20260613021846,8,,,6,,90,Y,Y,N1,Y,Y,10
2026-06-13 02:23:30,A1100032,세란병원,20260613022029,10,,,13,,21,Y,Y,N1,Y,Y,10
2026-06-13 02:23:30,A1100075,의료법인풍산의료재단동부제일병원,20260613021552,7,,,2,,52,Y,N,N1,Y,Y,7
2026-06-13 02:23:30,A1100044,녹색병원,20260613022005,4,,,3,,77,Y,Y,N1,Y,Y,5
