collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-06-20 01:58:55,A1100043,강동경희대학교병원,20260620015517,11,,,17,4,176,Y,Y,Y,Y,Y,15
2026-06-20 01:58:55,A1100014,고려대학교의과대학부속구로병원,20260620015426,16,0,4,23,1,93,Y,Y,Y,Y,Y,29
2026-06-20 01:58:55,A1100013,한양대학교병원,20260620015300,13,2,4,16,4,230,Y,Y,Y,Y,Y,20
2026-06-20 01:58:55,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260620015256,20,4,4,24,-3,115,Y,Y,Y,Y,Y,30
2026-06-20 01:58:55,A1100005,이화여자대학교의과대학부속목동병원,20260620015510,12,0,5,13,8,53,Y,Y,Y,Y,Y,19
2026-06-20 01:58:55,A1100017,서울대학교병원,20260620015453,-2,1,6,53,5,161,Y,Y,Y,Y,Y,24
2026-06-20 01:58:55,A1100035,서울특별시서울의료원,20260620015500,15,0,,10,3,104,Y,Y,Y,Y,Y,19
2026-06-20 01:58:55,A1100015,연세대학교의과대학강남세브란스병원,20260620015229,13,,,23,0,107,Y,Y,Y,Y,Y,21
2026-06-20 01:58:55,A1100010,삼성서울병원,20260620015218,-2,12,12,53,6,183,Y,Y,Y,Y,Y,52
2026-06-20 01:58:55,A1100028,성심의료재단강동성심병원,20260620015511,7,5,,13,1,181,Y,Y,Y,Y,Y,15
2026-06-20 01:58:55,A1100053,한국보훈복지의료공단중앙보훈병원,20260620015221,20,9,7,14,,140,Y,Y,Y,Y,Y,22
2026-06-20 01:58:55,A1120796,이화여자대학교의과대학부속서울병원,20260620015106,6,0,7,19,1,134,Y,Y,Y,Y,Y,14
2026-06-20 01:58:55,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260620015510,7,,,7,,27,Y,Y,Y,Y,Y,18
2026-06-20 01:58:55,A1100002,건국대학교병원,20260620015305,8,8,10,21,-1,155,Y,Y,Y,Y,Y,20
2026-06-20 01:58:55,A1100016,인제대학교상계백병원,20260620015224,15,0,0,13,7,89,Y,Y,Y,Y,Y,16
2026-06-20 01:58:55,A1100048,노원을지대학교병원,20260620015102,17,7,7,11,3,222,Y,Y,Y,Y,Y,17
2026-06-20 01:58:55,A1100020,의료법인한전의료재단한일병원,20260620015503,16,,,8,,63,Y,Y,Y,Y,Y,21
2026-06-20 01:58:55,A1100001,경희대학교병원,20260620015520,12,,,16,0,195,Y,Y,Y,Y,Y,15
2026-06-20 01:58:55,A1100021,삼육서울병원,20260620015204,13,,,5,4,88,Y,Y,Y,Y,Y,13
2026-06-20 01:58:55,A1100040,서울특별시보라매병원,20260620015500,23,7,12,14,2,187,Y,Y,Y,Y,Y,31
2026-06-20 01:58:55,A1100003,중앙대학교병원,20260620015508,12,4,6,16,2,173,Y,Y,Y,Y,Y,18
2026-06-20 01:58:55,A1100007,연세대학교의과대학세브란스병원,20260620015303,14,3,6,2,7,283,Y,Y,Y,Y,Y,39
2026-06-20 01:58:55,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,20260620015511,10,9,12,32,7,186,Y,Y,Y,Y,Y,28
2026-06-20 01:58:55,A1100009,재단법인아산사회복지재단서울아산병원,20260620015515,15,3,1,4,9,220,Y,Y,Y,Y,Y,36
2026-06-20 01:58:55,A1100011,가톨릭대학교여의도성모병원,20260620015510,9,-1,0,13,,69,Y,Y,Y,Y,Y,15
2026-06-20 01:58:55,A1100055,한림대학교강남성심병원,20260620015224,16,0,6,14,1,145,Y,Y,Y,Y,Y,20
2026-06-20 01:58:55,A1100054,성애의료재단성애병원,20260620015447,11,,,5,3,39,Y,Y,Y,Y,Y,15
2026-06-20 01:58:55,A1100004,순천향대학교부속서울병원,20260620015426,12,,,14,0,145,Y,Y,Y,Y,Y,20
